id,region,start,end,strand
54021,chr16,76388000,76388200,
54022,chr8,33804200,33804600,
54023,chr10,59098000,59098200,
54024,chr4,80322400,80322600,
54025,chr6,6357200,6357400,
54026,chr1,4977400,4977600,
54027,chr2,2166600,2167400,
54028,chr9,10061000,10061200,
54029,chr11,30788999,30789401,
54030,chr16,21126400,21127000,
54031,chr4,25075400,25075600,
54032,chr4,137911200,137911400,
54033,chr4,180491400,180491600,
54034,chr19,29776400,29777000,
54035,chr12,73815199,73815600,
54036,chr4,142517600,142517800,
54037,chr11,112267199,112267801,
54038,chr11,113623400,113623600,
54039,chrX,39264000,39264200,
54040,chr7,4282999,4283401,
54041,chr5,173483599,173484001,
54042,chr5,114305400,114305600,
54043,chr17,72269000,72269200,
54044,chr2,57397400,57397600,
54045,chr9,110751200,110751400,
54046,chr11,118899799,118900001,
54047,chr14,96832400,96833000,
54048,chr2,175207200,175208000,
54049,chr17,50137800,50138400,
54050,chr6,26973400,26973600,
54051,chr8,111219000,111219400,
54052,chr5,69772800,69773200,
54053,chr2,72865000,72865400,
54054,chr13,22227600,22227800,
54055,chr21,29215799,29216200,
54056,chr6,164503199,164503400,
54057,chr7,34850799,34851400,
54058,chr6,51451000,51451400,
54059,chr2,147757200,147757800,
54060,chr18,7725000,7725200,
54061,chr10,129845200,129845600,
54062,chr1,199467000,199467200,
54063,chr5,110971200,110971400,
54064,chr3,112273400,112273600,
54065,chr11,115527000,115527400,
54066,chr3,70811600,70811800,
54067,chr17,62728199,62728601,
54068,chr10,3631799,3632401,
54069,chr15,88108600,88109000,
54070,chr8,92651800,92652200,
54071,chr11,68598400,68598600,
54072,chr10,89128200,89128800,
54073,chr9,74444800,74445400,
54074,chr20,54075399,54075601,
54075,chr13,30857199,30857600,
54076,chr13,43472200,43473000,
54077,chr3,107470200,107470601,
54078,chr16,65319600,65320400,
54079,chr22,31019800,31020000,
54080,chr16,10620800,10621200,
54081,chr6,106404800,106405000,
54082,chr12,6421800,6422000,
54083,chr5,108618199,108618401,
54084,chr6,95581000,95581201,
54085,chr5,19902200,19902800,
54086,chr2,149451400,149452200,
54087,chr12,2765400,2766000,
54088,chr18,1965600,1966200,
54089,chr3,111128800,111129400,
54090,chr2,233966399,233966801,
54091,chr1,226419200,226419400,
54092,chr3,176714400,176714600,
54093,chr9,27401000,27401400,
54094,chr3,47528200,47528401,
54095,chr9,33738800,33739000,
54096,chr2,38476800,38477200,
54097,chr8,102478600,102478800,
54098,chr5,42224600,42225400,
54099,chr6,158832200,158832400,
54100,chr10,50919200,50919600,
54101,chr3,43606000,43606800,
54102,chr3,21515800,21516000,
54103,chr19,43610799,43611001,
54104,chr18,49632800,49633000,
54105,chr16,72269800,72270200,
54106,chr10,68631799,68632400,
54107,chr9,121839000,121839200,
54108,chr11,68813400,68813600,
54109,chr9,34272800,34273000,
54110,chr8,98751400,98751600,
54111,chr7,47934200,47935000,
54112,chr14,66007000,66007200,
54113,chrX,79301000,79301200,
54114,chr9,126549800,126550000,
54115,chr1,213691000,213691200,
54116,chr12,13786400,13786600,
54117,chr5,169861600,169861800,
54118,chr7,80932800,80933200,
54119,chr15,33783000,33783400,
54120,chr1,43749800,43750000,
54121,chr6,147271000,147271600,
54122,chr9,14264800,14265000,
54123,chr2,196537400,196537600,
54124,chr16,1512400,1512600,
54125,chr18,52519600,52520400,
54126,chr10,97698199,97698401,
54127,chr2,147019600,147020000,
54128,chr4,67705000,67705600,
54129,chr5,54185000,54185600,
54130,chr2,105509600,105510000,
54131,chr7,96426599,96426801,
54132,chrX,108331000,108331201,
54133,chr16,28255400,28256200,
54134,chr12,108449400,108449600,
54135,chr3,145951800,145952001,
54136,chrX,38107600,38107800,
54137,chr10,173600,174400,
54138,chr2,25187800,25188401,
54139,chr20,582400,582800,
54140,chr15,58590200,58590400,
54141,chr8,142541000,142541200,
54142,chr12,25651999,25652601,
54143,chr19,42259400,42260000,
54144,chr3,100232800,100233400,
54145,chr11,132886200,132887000,
54146,chr8,79175800,79176000,
54147,chr2,143701600,143702200,
54148,chr15,57568000,57568200,
54149,chr1,157307799,157308000,
54150,chr10,101141400,101141800,
54151,chr1,24789800,24790000,
54152,chr7,78635400,78635800,
54153,chr1,181971000,181971800,
54154,chr1,119731800,119732000,
54155,chr16,453400,453600,
54156,chr16,52554200,52554400,
54157,chr15,26621800,26622400,
54158,chr2,226144800,226145000,
54159,chr22,30114400,30114600,
54160,chr11,85894199,85894401,
54161,chr11,119900000,119900400,
54162,chr1,211886000,211886401,
54163,chr11,34610800,34611000,
54164,chr4,170671399,170671600,
54165,chr18,43705800,43706600,
54166,chr3,20405600,20406001,
54167,chr3,23304000,23304200,
54168,chr1,218600999,218601201,
54169,chr8,91807800,91808200,
54170,chr1,158527600,158527800,
54171,chr8,79930399,79930800,
54172,chr3,42143400,42144200,
54173,chr10,55003600,55003801,
54174,chr6,73198000,73198400,
54175,chr8,99215800,99216001,
54176,chr10,118970800,118971000,
54177,chr8,74327800,74328600,
54178,chr1,29189600,29189800,
54179,chr12,67546400,67546600,
54180,chr2,234083400,234084200,
54181,chr4,16617599,16617801,
54182,chr11,80857200,80857400,
54183,chr22,45947600,45948000,
54184,chr4,39880800,39881200,
54185,chr19,3685400,3685600,
54186,chr11,112184800,112185000,
54187,chr9,16002400,16002600,
54188,chr7,116538400,116538800,
54189,chr14,35576200,35577000,
54190,chr4,164438200,164438400,
54191,chr8,112580200,112580600,
54192,chr18,22927200,22927400,
54193,chr7,51040800,51041001,
54194,chr12,80916600,80916800,
54195,chr2,6512600,6512800,
54196,chr12,111546400,111546600,
54197,chr14,24924200,24924400,
54198,chr2,183222800,183223200,
54199,chr9,79346600,79346800,
54200,chr2,107585400,107585600,
54201,chr1,17340199,17340400,
54202,chr4,136231200,136231600,
54203,chr4,147718800,147719400,
54204,chr18,34819600,34820000,
54205,chr10,116675800,116676400,
54206,chr2,167353800,167354000,
54207,chr4,48672200,48672600,
54208,chr12,105451800,105452000,
54209,chr20,63330400,63330600,
54210,chr4,21710000,21710801,
54211,chr22,41294800,41295401,
54212,chr19,40522800,40523000,
54213,chr3,124058400,124058600,
54214,chr7,72709200,72709600,
54215,chr7,73710200,73710400,
54216,chr15,36923400,36924200,
54217,chr12,122458000,122458200,
54218,chr18,42887400,42887800,
54219,chr6,4272200,4272600,
54220,chr22,48718200,48718400,
54221,chr19,40643600,40643800,
54222,chr2,87973400,87973600,
54223,chr11,34239000,34239200,
54224,chr10,51886400,51887200,
54225,chr2,62136599,62137000,
54226,chr17,2140600,2141400,
54227,chr18,28031400,28031600,
54228,chr14,73559600,73560400,
54229,chr12,112850600,112850800,
54230,chr4,100997400,100997600,
54231,chr18,7317999,7318201,
54232,chr11,80189400,80190000,
54233,chr10,111877200,111878000,
54234,chr6,130675199,130676000,
54235,chr3,105480800,105481200,
54236,chr13,35005200,35005600,
54237,chr9,93624400,93624600,
54238,chr3,68050400,68051000,
54239,chr2,38248000,38248600,
54240,chr10,125258200,125258800,
54241,chr12,46044400,46044800,
54242,chr2,151060600,151060800,
54243,chr10,20614999,20615401,
54244,chr17,75902000,75902200,
54245,chr18,27493200,27493400,
54246,chr8,69069400,69069600,
54247,chr7,131145000,131145401,
54248,chr14,104293600,104294201,
54249,chr11,80722599,80723001,
54250,chr12,50732200,50733000,
54251,chr1,89357600,89357800,
54252,chr4,15884000,15884801,
54253,chr7,46487800,46488000,
54254,chr3,114120000,114120200,
54255,chr9,131370799,131371001,
54256,chr7,6927600,6927800,
54257,chr16,18344599,18345000,
54258,chr3,99330800,99331400,
54259,chr6,5307800,5308401,
54260,chr16,49048400,49049000,
54261,chr6,122655000,122655200,
54262,chr1,162155800,162156400,
54263,chr18,11047000,11047401,
54264,chr5,165624600,165624800,
54265,chr6,170275000,170275600,
54266,chr4,22170200,22171000,
54267,chr5,6948000,6948200,
54268,chr14,90846399,90846801,
54269,chr10,101607000,101607600,
54270,chr5,16104800,16105601,
54271,chr2,80516200,80516400,
54272,chr18,7037000,7037200,
54273,chr7,128034600,128035001,
54274,chr1,178362799,178363001,
54275,chr6,94071400,94071800,
54276,chr20,55177200,55177800,
54277,chr11,115773800,115774000,
54278,chr2,1365400,1366000,
54279,chr8,69605200,69605800,
54280,chr15,34895600,34896000,
54281,chr14,30034000,30034601,
54282,chr7,125391600,125392000,
54283,chr4,19663200,19663400,
54284,chr6,32721200,32721600,
54285,chr11,61442600,61442801,
54286,chr12,58444399,58444600,
54287,chrX,46980800,46981000,
54288,chr17,28019000,28019200,
54289,chr8,120956600,120956801,
54290,chr6,19760200,19760400,
54291,chr1,15192800,15193600,
54292,chr13,34030600,34031200,
54293,chr11,76872200,76872400,
54294,chr12,97211600,97211800,
54295,chr5,55320200,55320600,
54296,chr15,77468600,77468800,
54297,chr1,45957600,45958200,
54298,chr5,165563400,165563800,
54299,chr3,35502800,35503200,
54300,chr2,82992400,82992600,
54301,chr9,110979000,110979200,
54302,chr7,145224600,145225001,
54303,chr10,32893200,32894000,
54304,chr6,91782399,91783201,
54305,chr7,137081599,137081801,
54306,chr6,8729000,8729200,
54307,chr4,151596200,151596600,
54308,chr1,220808400,220808800,
54309,chr22,24238000,24238400,
54310,chr5,60995600,60996400,
54311,chr8,52621800,52622200,
54312,chr1,216173400,216173800,
54313,chr1,160953000,160953200,
54314,chr3,35200199,35200800,
54315,chr1,200468799,200469001,
54316,chr8,90850800,90851400,
54317,chr2,206457800,206458000,
54318,chr1,34055200,34055600,
54319,chr14,43797000,43797400,
54320,chr6,130341200,130341400,
54321,chr2,199609600,199610000,
54322,chrX,17020400,17020800,
54323,chr19,33110399,33110601,
54324,chr11,106156399,106156800,
54325,chr5,30125800,30126000,
54326,chr1,154002800,154003000,
54327,chr7,6497400,6497800,
54328,chr1,2567800,2568400,
54329,chr17,67283600,67284400,
54330,chr20,24736800,24737600,
54331,chr6,28303600,28303801,
54332,chr8,119437599,119437801,
54333,chr1,91622600,91622801,
54334,chr18,13319600,13319800,
54335,chr1,7252800,7253001,
54336,chr1,144070000,144070200,
54337,chr5,142412400,142413200,
54338,chr13,60617000,60617600,
54339,chr12,130992200,130992600,
54340,chr6,162543600,162543800,
54341,chr16,75503000,75503400,
54342,chrX,96971600,96972200,
54343,chr5,143752000,143752200,
54344,chr6,154646000,154646600,
54345,chr7,40315800,40316200,
54346,chr1,175845199,175845601,
54347,chr9,72487600,72487800,
54348,chr4,183358600,183358800,
54349,chr1,28825800,28826001,
54350,chr6,107284800,107285000,
54351,chrX,46918400,46919000,
54352,chr4,26836600,26836800,
54353,chr12,90622400,90623000,
54354,chr1,208358800,208359000,
54355,chrX,133702200,133703000,
54356,chr4,30932800,30933000,
54357,chr4,165454400,165454800,
54358,chr2,77861800,77862600,
54359,chrX,105482999,105483401,
54360,chr2,232780000,232780600,
54361,chr1,107676400,107677000,
54362,chr17,73859600,73860200,
54363,chr13,49065000,49065400,
54364,chr10,59606399,59607000,
54365,chr7,112983200,112984000,
54366,chr9,109926000,109926800,
54367,chr5,149341800,149342001,
54368,chr11,76942200,76942800,
54369,chr18,3639399,3639601,
54370,chr3,85765800,85766200,
54371,chr3,62655400,62655600,
54372,chr2,44673800,44674000,
54373,chr6,89944200,89944400,
54374,chr16,20353000,20353400,
54375,chr15,70065000,70065600,
54376,chr5,9192200,9192600,
54377,chr10,50287199,50287600,
54378,chr13,49236000,49236400,
54379,chr4,91222200,91222400,
54380,chr9,33934800,33935000,
54381,chr5,93746799,93747200,
54382,chr17,51741400,51741600,
54383,chr10,45306800,45307000,
54384,chr12,71517000,71517400,
54385,chr4,91448800,91449201,
54386,chr14,62613999,62614601,
54387,chrX,9922600,9922800,
54388,chr2,191981200,191981400,
54389,chr10,89814799,89815200,
54390,chrX,24761399,24761601,
54391,chr6,22967000,22967200,
54392,chr1,191895600,191896000,
54393,chr7,77604800,77605200,
54394,chr10,1435199,1435401,
54395,chr3,57838400,57838801,
54396,chr19,36402200,36402800,
54397,chr10,51804600,51804801,
54398,chr17,4494400,4494600,
54399,chr16,71933000,71933600,
54400,chr8,15810800,15811400,
54401,chr18,23353000,23353200,
54402,chr1,109094800,109095200,
54403,chr20,12821400,12822200,
54404,chr3,3615600,3616200,
54405,chr3,105554600,105555000,
54406,chr12,117703600,117704200,
54407,chr7,101351600,101352000,
54408,chr2,22020200,22020800,
54409,chr3,114744400,114744600,
54410,chr9,90669600,90669800,
54411,chr4,141851000,141851400,
54412,chr13,48006000,48006200,
54413,chr8,65874600,65875400,
54414,chrX,29962200,29962600,
54415,chr3,169363200,169363800,
54416,chr10,123517600,123517800,
54417,chr5,107621200,107621400,
54418,chrX,10884000,10884600,
54419,chr8,59718000,59718400,
54420,chr17,66293200,66293400,
54421,chr18,46006800,46007200,
54422,chr4,35365200,35365600,
54423,chr4,94298800,94299001,
54424,chr11,81987999,81988600,
54425,chr5,87421000,87421800,
54426,chr4,153075800,153076200,
54427,chr6,83912200,83912800,
54428,chr12,117671799,117672200,
54429,chr2,112303800,112304200,
54430,chr4,183035400,183035600,
54431,chr21,34712600,34713001,
54432,chr20,58361200,58362001,
54433,chr9,95711400,95711600,
54434,chr2,67517199,67517601,
54435,chr5,11104200,11105000,
54436,chr4,137999400,137999600,
54437,chr14,61211800,61212400,
54438,chr11,107953600,107954000,
54439,chr4,61220600,61220800,
54440,chrX,16406600,16406800,
54441,chr15,27496199,27496400,
54442,chr2,111549999,111550200,
54443,chr2,147616200,147616800,
54444,chr5,176157600,176158400,
54445,chr17,598800,599200,
54446,chr14,44113200,44114000,
54447,chr8,23721800,23722200,
54448,chr15,69171800,69172400,
54449,chr14,32336600,32337200,
54450,chr4,52782800,52783200,
54451,chr10,5017000,5017200,
54452,chr1,163584000,163584400,
54453,chr7,117001200,117001600,
54454,chr2,133405800,133406000,
54455,chr9,88234200,88234600,
54456,chr4,182735400,182735600,
54457,chr3,159175199,159175401,
54458,chr2,108409800,108410200,
54459,chr7,46151800,46152600,
54460,chr16,59267800,59268400,
54461,chr10,89896200,89896800,
54462,chr7,31235200,31235600,
54463,chr3,154973800,154974000,
54464,chr10,81891400,81891600,
54465,chr11,80916000,80916800,
54466,chr8,55415200,55416000,
54467,chr17,76400,77200,
54468,chr9,121336999,121337200,
54469,chr15,54770200,54770400,
54470,chr7,16357600,16358000,
54471,chr16,12174000,12174800,
54472,chr1,97767400,97767600,
54473,chrX,21048400,21049000,
54474,chr15,44188800,44189200,
54475,chr8,6462200,6462400,
54476,chr10,106226800,106227000,
54477,chr2,77394400,77395200,
54478,chr5,3301200,3301400,
54479,chr7,79182200,79182800,
54480,chr3,100053200,100053800,
54481,chr10,116216800,116217000,
54482,chr2,9720600,9721001,
54483,chr11,42043600,42043800,
54484,chr4,94748400,94749000,
54485,chr2,152241800,152242201,
54486,chr14,83863000,83863400,
54487,chr12,81339000,81339200,
54488,chr21,40586200,40587000,
54489,chr3,128397799,128398200,
54490,chr14,105259199,105259600,
54491,chr13,77876000,77876600,
54492,chr6,36144400,36144600,
54493,chr2,199335600,199336400,
54494,chr19,11274800,11275600,
54495,chr1,115144000,115144200,
54496,chr9,113273400,113273600,
54497,chr18,28130000,28130600,
54498,chr10,63765399,63766200,
54499,chr5,14565800,14566000,
54500,chr13,78711200,78711400,
54501,chr13,36308400,36309000,
54502,chr2,9980200,9981000,
54503,chr2,185991399,185991600,
54504,chr4,69347000,69347400,
54505,chr14,60764200,60764600,
54506,chr6,63785200,63785600,
54507,chr1,7332400,7332600,
54508,chr2,8654400,8654600,
54509,chr11,68964400,68965000,
54510,chr18,9633400,9633600,
54511,chr7,84963200,84963800,
54512,chr4,38012400,38012600,
54513,chr17,69638800,69639000,
54514,chr2,126029200,126029800,
54515,chr3,14796600,14797000,
54516,chr13,100109000,100109800,
54517,chr2,169594400,169595200,
54518,chr8,52339200,52339400,
54519,chr6,82179400,82179600,
54520,chr7,71942600,71943200,
54521,chr10,49593600,49593800,
54522,chr2,173876999,173877200,
54523,chr5,11064000,11064600,
54524,chr4,100008399,100008800,
54525,chr14,65021400,65021600,
54526,chr6,32738200,32738600,
54527,chr11,39992600,39992800,
54528,chr12,97900200,97900600,
54529,chr3,184938400,184938600,
54530,chr9,101461800,101462200,
54531,chr6,155939000,155939800,
54532,chr7,33502600,33503000,
54533,chr12,73383600,73383801,
54534,chr12,32303200,32303600,
54535,chr3,2901200,2902000,
54536,chr3,68417800,68418000,
54537,chr8,143294600,143295201,
54538,chr1,44794400,44794801,
54539,chr13,37133400,37133600,
54540,chr8,34486200,34486400,
54541,chr10,75859000,75859200,
54542,chr2,232374600,232375401,
54543,chr3,161291799,161292001,
54544,chr4,124134800,124135000,
54545,chr18,68650200,68650400,
54546,chr7,52042600,52042800,
54547,chr14,59032799,59033001,
54548,chr7,18570800,18571401,
54549,chr18,50177600,50178000,
54550,chr18,55001600,55002200,
54551,chr5,121189200,121189800,
54552,chr16,65989600,65990200,
54553,chr3,130816600,130817000,
54554,chr1,22235800,22236200,
54555,chr3,173905000,173905800,
54556,chr1,215970200,215970800,
54557,chr1,7632800,7633000,
54558,chr3,155219000,155219200,
54559,chr18,6744800,6745200,
54560,chr6,132231000,132231200,
54561,chr2,238151400,238152200,
54562,chr15,80203200,80203400,
54563,chr14,70411400,70412000,
54564,chr4,64857600,64858400,
54565,chr3,101949800,101950000,
54566,chr12,46089800,46090001,
54567,chr2,60633600,60634000,
54568,chr20,51903799,51904000,
54569,chr4,182349000,182349200,
54570,chr5,54997399,54997800,
54571,chr7,77893600,77894201,
54572,chr11,109035000,109035200,
54573,chr16,29538200,29538800,
54574,chr13,108230000,108230400,
54575,chr3,71677200,71677800,
54576,chr8,81695800,81696000,
54577,chr2,46201800,46202000,
54578,chr2,129862000,129862400,
54579,chr8,122581200,122581800,
54580,chr16,19424800,19425000,
54581,chr12,113808199,113808601,
54582,chr7,65406200,65406800,
54583,chr10,84469400,84470200,
54584,chr1,245412800,245413000,
54585,chr1,183223200,183223400,
54586,chrX,39829800,39830400,
54587,chr1,162756799,162757600,
54588,chr4,33296800,33297600,
54589,chr4,11154000,11154400,
54590,chr17,66518799,66519400,
54591,chr21,24902200,24902800,
54592,chr2,195692600,195693000,
54593,chr11,22180000,22180800,
54594,chr4,71786400,71786600,
54595,chr12,40999000,40999400,
54596,chr9,61943000,61943400,
54597,chr10,121165599,121165800,
54598,chr9,114998400,114998600,
54599,chr18,11272200,11272800,
54600,chr7,29473200,29473401,
54601,chr19,21608600,21609000,
54602,chr11,12209000,12209200,
54603,chr1,73041000,73041600,
54604,chr10,79392800,79393200,
54605,chr21,32704600,32705000,
54606,chr6,133541800,133542000,
54607,chr19,5837200,5837400,
54608,chr9,111979600,111980000,
54609,chr3,20979000,20979600,
54610,chr1,150352600,150353000,
54611,chr15,71713000,71713601,
54612,chrX,50609600,50610400,
54613,chr6,52000200,52000400,
54614,chr1,12851400,12851600,
54615,chr1,103917800,103918200,
54616,chr9,119259000,119259200,
54617,chr6,2174600,2174800,
54618,chr22,29021799,29022001,
54619,chr15,87784200,87784400,
54620,chr1,112986200,112986600,
54621,chr4,186743200,186743600,
54622,chr1,181647200,181648001,
54623,chr7,67525799,67526600,
54624,chr1,224793400,224793600,
54625,chr1,204853800,204854600,
54626,chr12,27824200,27824601,
54627,chr17,18753000,18753400,
54628,chrX,129493400,129493600,
54629,chr20,41432400,41432600,
54630,chr2,159002400,159002600,
54631,chr5,179216800,179217200,
54632,chr6,123995200,123995800,
54633,chr2,29346000,29346200,
54634,chr20,11411400,11412001,
54635,chr20,45028200,45029000,
54636,chr8,8510600,8511200,
54637,chr6,8579599,8580000,
54638,chr9,66598400,66598600,
54639,chr11,104522800,104523000,
54640,chrX,156007800,156008601,
54641,chr6,9423600,9423800,
54642,chr3,189404000,189404200,
54643,chr13,21757000,21757200,
54644,chr20,10686600,10687200,
54645,chr20,37549600,37550000,
54646,chr8,94966200,94966400,
54647,chr4,122992000,122992200,
54648,chr2,177908000,177908800,
54649,chr16,14803000,14803600,
54650,chr1,53075000,53075400,
54651,chrX,74459600,74459800,
54652,chr6,83258599,83258801,
54653,chr21,45134400,45134600,
54654,chr9,33267000,33267200,
54655,chr11,123587600,123588200,
54656,chr2,237492399,237492600,
54657,chr1,183854200,183854600,
54658,chr21,17197799,17198001,
54659,chr15,60065800,60066000,
54660,chr6,119587599,119588000,
54661,chr19,17533800,17534200,
54662,chr4,68285000,68285600,
54663,chr15,36804200,36804600,
54664,chr3,149884400,149884600,
54665,chr5,35163800,35164000,
54666,chr6,37496000,37496200,
54667,chr12,26082600,26083000,
54668,chr11,4881000,4881200,
54669,chr11,27301000,27301200,
54670,chr17,42909200,42909600,
54671,chr17,40254000,40254200,
54672,chr19,21601600,21601800,
54673,chr7,104111200,104111400,
54674,chr2,191079600,191080000,
54675,chr3,137194400,137194800,
54676,chr20,21339599,21340200,
54677,chr15,30723800,30724000,
54678,chr18,39513600,39514000,
54679,chr5,45399199,45399401,
54680,chr14,23861600,23862001,
54681,chr17,70402200,70402400,
54682,chr14,73431800,73432000,
54683,chr4,176410000,176410200,
54684,chr7,41949800,41950400,
54685,chrX,43605600,43605800,
54686,chr10,77311399,77312000,
54687,chr22,31683399,31683601,
54688,chr3,156523800,156524000,
54689,chr5,91980400,91980800,
54690,chr8,10197800,10198000,
54691,chr5,36570599,36571000,
54692,chr1,42806799,42807001,
54693,chr1,175479399,175479601,
54694,chr11,134559800,134560000,
54695,chr5,60891800,60892200,
54696,chr12,111645599,111646001,
54697,chr6,25425800,25426000,
54698,chr6,75922200,75922601,
54699,chr9,14006799,14007001,
54700,chr3,85586000,85586600,
54701,chr5,76335599,76335801,
54702,chr10,51371000,51371200,
54703,chr12,18699400,18699600,
54704,chr7,82243000,82243200,
54705,chr12,80912400,80912600,
54706,chr6,46393800,46394000,
54707,chr6,159012399,159012600,
54708,chr1,48236600,48237001,
54709,chr18,26405800,26406000,
54710,chr3,182703200,182703600,
54711,chr19,38731000,38731200,
54712,chr16,19102200,19102600,
54713,chr3,107753400,107753801,
54714,chr2,183575400,183576000,
54715,chr3,121974599,121974801,
54716,chr16,24102000,24102800,
54717,chr9,100149800,100150600,
54718,chr3,63076399,63076801,
54719,chr14,22879000,22879400,
54720,chr9,74306400,74306600,
54721,chr10,51168200,51168400,
54722,chrX,89400200,89401000,
54723,chr3,7585600,7585800,
54724,chr11,75796199,75796400,
54725,chr4,35541800,35542001,
54726,chr3,67127400,67127600,
54727,chr12,116650200,116650600,
54728,chr9,137485200,137485400,
54729,chr13,98778800,98779000,
54730,chr13,81541200,81541400,
54731,chr8,135601999,135602600,
54732,chr6,157713200,157713400,
54733,chr8,139030600,139030800,
54734,chr18,11639399,11639600,
54735,chr5,33608400,33609000,
54736,chr8,79131200,79131601,
54737,chr6,33927200,33927400,
54738,chr5,95975400,95976200,
54739,chr1,166170000,166170801,
54740,chr1,82395599,82396000,
54741,chrX,149499999,149500401,
54742,chr4,1540799,1541200,
54743,chr2,25791600,25791800,
54744,chr2,190713399,190714000,
54745,chr6,127016200,127016400,
54746,chr2,223261600,223261800,
54747,chr7,24349200,24349800,
54748,chr12,72547200,72548000,
54749,chr8,128529600,128529800,
54750,chr10,24355000,24355400,
54751,chr19,13718999,13719200,
54752,chr12,18700399,18700800,
54753,chr11,120314200,120314400,
54754,chr7,91720199,91721000,
54755,chr6,20438400,20439000,
54756,chr1,222886799,222887001,
54757,chr7,129670600,129670800,
54758,chr1,43085000,43085400,
54759,chr3,27206800,27207000,
54760,chr11,7849200,7849600,
54761,chr13,51340800,51341000,
54762,chr4,27161000,27161800,
54763,chr3,61005600,61006000,
54764,chr2,157311200,157311400,
54765,chr13,72153400,72153600,
54766,chr9,129699400,129700000,
54767,chr7,127215200,127215600,
54768,chr12,86726800,86727601,
54769,chr4,97544800,97545600,
54770,chr8,3773600,3774400,
54771,chr2,175602000,175602200,
54772,chr13,101661999,101662400,
54773,chr13,64686400,64687000,
54774,chr1,246324200,246324400,
54775,chr8,118899000,118899200,
54776,chr13,87259399,87259601,
54777,chr18,5983200,5984000,
54778,chr11,83815599,83816001,
54779,chr17,78201600,78202000,
54780,chr14,101862199,101862600,
54781,chr12,104375800,104376000,
54782,chr1,68600399,68601200,
54783,chr7,99354600,99355000,
54784,chr11,33182600,33182800,
54785,chr7,80362799,80363001,
54786,chr9,19894999,19895201,
54787,chr2,230767600,230768000,
54788,chr8,121506800,121507600,
54789,chr17,67372799,67373400,
54790,chr11,80667000,80667200,
54791,chr3,97721000,97721800,
54792,chr16,17287200,17287800,
54793,chr2,169625400,169626000,
54794,chr6,8658400,8659000,
54795,chr17,49067000,49067600,
54796,chr10,11525200,11525400,
54797,chr10,109958000,109958400,
54798,chr5,108115800,108116200,
54799,chr7,24858200,24858800,
54800,chr3,141825399,141826000,
54801,chr12,80419600,80420200,
54802,chr5,38283800,38284600,
54803,chr14,51337200,51337601,
54804,chr3,74267399,74267601,
54805,chr5,157866199,157866400,
54806,chr14,57983000,57983400,
54807,chr10,98364200,98365000,
54808,chr1,116638800,116639200,
54809,chr12,75845200,75846001,
54810,chr10,78956000,78956200,
54811,chr9,80082400,80082800,
54812,chr6,116225400,116225800,
54813,chr17,17274000,17274200,
54814,chr2,165367600,165368400,
54815,chr13,34734600,34734800,
54816,chr14,36700799,36701400,
54817,chr5,29124000,29124600,
54818,chr1,63476200,63476800,
54819,chr20,16389000,16389200,
54820,chr3,49178000,49178200,
54821,chr4,175435399,175435801,
54822,chr1,239755600,239756400,
54823,chr6,45922600,45923001,
54824,chr1,107628200,107628600,
54825,chr2,184505800,184506000,
54826,chr18,56067399,56067600,
54827,chr6,167341799,167342401,
54828,chr9,91540399,91541000,
54829,chr4,125681200,125681600,
54830,chr4,74064000,74064200,
54831,chr3,59581000,59581200,
54832,chr5,126980600,126980800,
54833,chr1,68542600,68543000,
54834,chr20,53009200,53009400,
54835,chr2,150853400,150854000,
54836,chr3,182292600,182293000,
54837,chr15,82415600,82415800,
54838,chr15,70067600,70067800,
54839,chr5,16580000,16580600,
54840,chr2,135490000,135490200,
54841,chr6,125623200,125623800,
54842,chr8,61672600,61673000,
54843,chr7,39082600,39082801,
54844,chr1,209889800,209890000,
54845,chr2,231001800,231002400,
54846,chr8,59394799,59395200,
54847,chr5,124570399,124571001,
54848,chr15,59012800,59013200,
54849,chr2,175743800,175744401,
54850,chr9,42084000,42084200,
54851,chr14,83474200,83474400,
54852,chr4,89816600,89817000,
54853,chr2,33763200,33764000,
54854,chr21,14994800,14995000,
54855,chr14,103818200,103818600,
54856,chr4,110275800,110276600,
54857,chr3,108453599,108454200,
54858,chr13,73010000,73010200,
54859,chr12,109377200,109377400,
54860,chr3,105429000,105429200,
54861,chr7,99236200,99236400,
54862,chr10,116783200,116783800,
54863,chr10,74974000,74974400,
54864,chr13,89454400,89454800,
54865,chr3,192275799,192276600,
54866,chr8,72026000,72026600,
54867,chr2,24618200,24618800,
54868,chr17,51924200,51924600,
54869,chr12,127743200,127743800,
54870,chr2,22600000,22600400,
54871,chr6,54463400,54464000,
54872,chr2,176280000,176280200,
54873,chr12,106497800,106498200,
54874,chr1,71271999,71272201,
54875,chrX,155004800,155005400,
54876,chr12,78797799,78798000,
54877,chr2,47701200,47701400,
54878,chr18,39760400,39760600,
54879,chr1,230639799,230640200,
54880,chr7,117806000,117806200,
54881,chr1,21267600,21268000,
54882,chr9,88604200,88604400,
54883,chr7,40680799,40681400,
54884,chr11,133476600,133476800,
54885,chr13,84192000,84192600,
54886,chr9,27204400,27205200,
54887,chr12,28122799,28123201,
54888,chr4,22618200,22618800,
54889,chr12,97938200,97938600,
54890,chr2,41733200,41733600,
54891,chr8,25223200,25223600,
54892,chr14,62055200,62055600,
54893,chr6,14750200,14750600,
54894,chr2,241692799,241693000,
