id,region,start,end,strand
38078,chr1,11730400,11730999,
38079,chr1,11731000,11731599,
38080,chr1,11731600,11732201,
38081,chr16,30532400,30533001,
38082,chr5,14190799,14191201,
38083,chr17,42122399,42123001,
38084,chr7,101169599,101170000,
38085,chr7,101170001,101170401,
38086,chr15,82950400,82951080,
38087,chr15,82951081,82951760,
38088,chr15,82951761,82952440,
38089,chr15,82952441,82953120,
38090,chr15,82953121,82953800,
38091,chr7,103278999,103279599,
38092,chr7,103279600,103280199,
38093,chr7,103280200,103280799,
38094,chr7,103280800,103281401,
38095,chr11,67804199,67804799,
38096,chr11,67804800,67805399,
38097,chr11,67805400,67805999,
38098,chr11,67806000,67806599,
38099,chr11,67806600,67807201,
38100,chr7,6347399,6347949,
38101,chr7,6347950,6348499,
38102,chr7,6348500,6349049,
38103,chr7,6349050,6349601,
38104,chr19,47884400,47885067,
38105,chr19,47885068,47885734,
38106,chr19,47885735,47886401,
38107,chr5,170390399,170390601,
38108,chr19,48206599,48206801,
38109,chr11,33881599,33882201,
38110,chr16,30029599,30030199,
38111,chr16,30030200,30030799,
38112,chr16,30030800,30031399,
38113,chr16,30031400,30032001,
38114,chr17,2755000,2755600,
38115,chr17,2755601,2756200,
38116,chr17,2756201,2756801,
38117,chr12,66301399,66302066,
38118,chr12,66302067,66302733,
38119,chr12,66302734,66303400,
38120,chr12,66303401,66304067,
38121,chr12,66304068,66304734,
38122,chr12,66304735,66305401,
38123,chr17,59891599,59892279,
38124,chr17,59892280,59892959,
38125,chr17,59892960,59893639,
38126,chr17,59893640,59894319,
38127,chr17,59894320,59895001,
38128,chr1,168134399,168134999,
38129,chr1,168135000,168135599,
38130,chr1,168135600,168136199,
38131,chr1,168136200,168136799,
38132,chr1,168136800,168137399,
38133,chr1,168137400,168138001,
38134,chr1,161097599,161098199,
38135,chr1,161098200,161098799,
38136,chr1,161098800,161099401,
38137,chr1,77926000,77926550,
38138,chr1,77926551,77927100,
38139,chr1,77927101,77927650,
38140,chr1,77927651,77928201,
38141,chr6,167119399,167120001,
38142,chr1,23482599,23483249,
38143,chr1,23483250,23483899,
38144,chr1,23483900,23484549,
38145,chr1,23484550,23485201,
38146,chr20,30375400,30376066,
38147,chr20,30376067,30376732,
38148,chr20,30376733,30377398,
38149,chr20,30377399,30378064,
38150,chr20,30378065,30378730,
38151,chr20,30378731,30379401,
38152,chr1,161225399,161226049,
38153,chr1,161226050,161226699,
38154,chr1,161226700,161227349,
38155,chr1,161227350,161228001,
38156,chr1,231239799,231240399,
38157,chr1,231240400,231240999,
38158,chr1,231241000,231241599,
38159,chr1,231241600,231242199,
38160,chr1,231242200,231242799,
38161,chr1,231242800,231243401,
38162,chr19,50983799,50984400,
38163,chrX,15848999,15849601,
38164,chr19,55597400,55598057,
38165,chr19,55598058,55598714,
38166,chr19,55598715,55599371,
38167,chr19,55599372,55600028,
38168,chr19,55600029,55600685,
38169,chr19,55600686,55601342,
38170,chr19,55601343,55602001,
38171,chr2,218068599,218069100,
38172,chr2,218069101,218069601,
38173,chr19,32673399,32674032,
38174,chr19,32674033,32674665,
38175,chr19,32674666,32675298,
38176,chr19,32675299,32675931,
38177,chr19,32675932,32676564,
38178,chr19,32676565,32677201,
38179,chr10,124619799,124620001,
38180,chr19,74999,75400,
38181,chr19,75401,75801,
38182,chr1,94327199,94327401,
38183,chr3,156692199,156692601,
38184,chrX,153517599,153517999,
38185,chrX,153518000,153518400,
38186,chr1,225887199,225887600,
38187,chr1,225887601,225888001,
38188,chr9,138216599,138217199,
38189,chr9,138217200,138217799,
38190,chr9,138217800,138218399,
38191,chr9,138218400,138219001,
38192,chr17,50371200,50371401,
38193,chr12,107368799,107369001,
38194,chr8,1766199,1766401,
38195,chrX,1273399,1273601,
38196,chr19,1849599,1849801,
38197,chr19,7500599,7501132,
38198,chr19,7501133,7501665,
38199,chr19,7501666,7502200,
38200,chr9,93135999,93136201,
38201,chr3,33715999,33716679,
38202,chr3,33716680,33717359,
38203,chr3,33717360,33718039,
38204,chr3,33718040,33718719,
38205,chr3,33718720,33719400,
38206,chr17,61069800,61070200,
38207,chr13,33817200,33817760,
38208,chr13,33817761,33818320,
38209,chr13,33818321,33818880,
38210,chr13,33818881,33819440,
38211,chr13,33819441,33820001,
38212,chr7,157137799,157138439,
38213,chr7,157138440,157139079,
38214,chr7,157139080,157139719,
38215,chr7,157139720,157140359,
38216,chr7,157140360,157141001,
38217,chr12,109572399,109572999,
38218,chr12,109573000,109573599,
38219,chr12,109573600,109574199,
38220,chr12,109574200,109574799,
38221,chr12,109574800,109575401,
38222,chr2,70290999,70291599,
38223,chr2,70291600,70292199,
38224,chr2,70292200,70292799,
38225,chr2,70292800,70293399,
38226,chr2,70293400,70293999,
38227,chr2,70294000,70294599,
38228,chr2,70294600,70295201,
38229,chr6,150622999,150623401,
38230,chr8,101361999,101362201,
38231,chr7,1043199,1043401,
38232,chr19,51167799,51168201,
38233,chr7,54546199,54546799,
38234,chr7,54546800,54547400,
38235,chr2,217906199,217906800,
38236,chr2,217906801,217907401,
38237,chr12,47882399,47882801,
38238,chr6,15398599,15399201,
38239,chr11,3894199,3894801,
38240,chr10,48466199,48466600,
38241,chr10,48466601,48467001,
38242,chr7,196599,197001,
38243,chr5,56907800,56908433,
38244,chr5,56908434,56909066,
38245,chr5,56909067,56909699,
38246,chr5,56909700,56910332,
38247,chr5,56910333,56910965,
38248,chr5,56910966,56911601,
38249,chr11,65550799,65551401,
38250,chr5,141354999,141355399,
38251,chr5,141355400,141355800,
38252,chr16,70694399,70695001,
38253,chrX,124345599,124346227,
38254,chrX,124346228,124346855,
38255,chrX,124346856,124347483,
38256,chrX,124347484,124348111,
38257,chrX,124348112,124348739,
38258,chrX,124348740,124349367,
38259,chrX,124349368,124350000,
38260,chr5,150611799,150612300,
38261,chr5,150612301,150612801,
38262,chr15,89092999,89093201,
38263,chr16,83807399,83807999,
38264,chr16,83808000,83808599,
38265,chr16,83808600,83809199,
38266,chr16,83809200,83809801,
38267,chr19,46490999,46491500,
38268,chr19,46491501,46492001,
38269,chr15,77943799,77944333,
38270,chr15,77944334,77944867,
38271,chr15,77944868,77945401,
38272,chr9,124386599,124386801,
38273,chr6,52992999,52993599,
38274,chr6,52993600,52994199,
38275,chr6,52994200,52994799,
38276,chr6,52994800,52995399,
38277,chr6,52995400,52995999,
38278,chr6,52996000,52996599,
38279,chr6,52996600,52997201,
38280,chr18,34709999,34710666,
38281,chr18,34710667,34711333,
38282,chr18,34711334,34712000,
38283,chr12,49621599,49622199,
38284,chr12,49622200,49622799,
38285,chr12,49622800,49623399,
38286,chr12,49623400,49623999,
38287,chr12,49624000,49624601,
38288,chr8,3284199,3284801,
38289,chr11,128496199,128496600,
38290,chr11,128496601,128497001,
38291,chr6,48067600,48068200,
38292,chr6,48068201,48068800,
38293,chr6,48068801,48069400,
38294,chr6,48069401,48070000,
38295,chr15,90099999,90100632,
38296,chr15,90100633,90101265,
38297,chr15,90101266,90101898,
38298,chr15,90101899,90102531,
38299,chr15,90102532,90103164,
38300,chr15,90103165,90103801,
38301,chrX,152637400,152638000,
38302,chrX,152638001,152638600,
38303,chr17,35341799,35342201,
38304,chr19,38223199,38223866,
38305,chr19,38223867,38224533,
38306,chr19,38224534,38225200,
38307,chr20,49216999,49217401,
38308,chr13,99084199,99084885,
38309,chr13,99084886,99085571,
38310,chr13,99085572,99086257,
38311,chr13,99086258,99086943,
38312,chr13,99086944,99087629,
38313,chr13,99087630,99088315,
38314,chr13,99088316,99089001,
38315,chr16,30380599,30380801,
38316,chr19,44093400,44094050,
38317,chr19,44094051,44094700,
38318,chr19,44094701,44095350,
38319,chr19,44095351,44096001,
38320,chr13,95299799,95300359,
38321,chr13,95300360,95300919,
38322,chr13,95300920,95301479,
38323,chr13,95301480,95302039,
38324,chr13,95302040,95302600,
38325,chr10,46634399,46634949,
38326,chr10,46634950,46635499,
38327,chr10,46635500,46636049,
38328,chr10,46636050,46636601,
38329,chr5,11384399,11384999,
38330,chr5,11385000,11385599,
38331,chr5,11385600,11386201,
38332,chr3,51682199,51682700,
38333,chr3,51682701,51683201,
38334,chr6,6810999,6811466,
38335,chr6,6811467,6811933,
38336,chr6,6811934,6812401,
38337,chr9,35077599,35078279,
38338,chr9,35078280,35078959,
38339,chr9,35078960,35079639,
38340,chr9,35079640,35080319,
38341,chr9,35080320,35081000,
38342,chr16,89173399,89173601,
38343,chr3,49930799,49931401,
38344,chr12,121533999,121534401,
38345,chr1,177170200,177170800,
38346,chr1,177170801,177171400,
38347,chr1,177171401,177172000,
38348,chr5,5420999,5421627,
38349,chr5,5421628,5422255,
38350,chr5,5422256,5422883,
38351,chr5,5422884,5423511,
38352,chr5,5423512,5424139,
38353,chr5,5424140,5424767,
38354,chr5,5424768,5425401,
38355,chr7,130069199,130069799,
38356,chr7,130069800,130070399,
38357,chr7,130070400,130070999,
38358,chr7,130071000,130071599,
38359,chr7,130071600,130072199,
38360,chr7,130072200,130072801,
38361,chr20,36091799,36092432,
38362,chr20,36092433,36093065,
38363,chr20,36093066,36093698,
38364,chr20,36093699,36094331,
38365,chr20,36094332,36094964,
38366,chr20,36094965,36095601,
38367,chr7,101125999,101126656,
38368,chr7,101126657,101127313,
38369,chr7,101127314,101127970,
38370,chr7,101127971,101128627,
38371,chr7,101128628,101129284,
38372,chr7,101129285,101129941,
38373,chr7,101129942,101130601,
38374,chr11,8869599,8870199,
38375,chr11,8870200,8870799,
38376,chr11,8870800,8871399,
38377,chr11,8871400,8872001,
38378,chr5,129093799,129094427,
38379,chr5,129094428,129095055,
38380,chr5,129095056,129095683,
38381,chr5,129095684,129096311,
38382,chr5,129096312,129096939,
38383,chr5,129096940,129097567,
38384,chr5,129097568,129098201,
38385,chr11,123653599,123654199,
38386,chr11,123654200,123654799,
38387,chr11,123654800,123655401,
38388,chr9,95127199,95127801,
38389,chr12,7892799,7893299,
38390,chr12,7893300,7893800,
38391,chr12,62190200,62190800,
38392,chr12,62190801,62191400,
38393,chr12,62191401,62192000,
38394,chr12,62192001,62192600,
38395,chr12,62192601,62193200,
38396,chrX,323999,324601,
38397,chr1,207089399,207090001,
38398,chr12,95857399,95857999,
38399,chr12,95858000,95858599,
38400,chr12,95858600,95859199,
38401,chr12,95859200,95859799,
38402,chr12,95859800,95860399,
38403,chr12,95860400,95861001,
38404,chr5,54645999,54646201,
38405,chr19,10193199,10193849,
38406,chr19,10193850,10194499,
38407,chr19,10194500,10195149,
38408,chr19,10195150,10195801,
38409,chr15,90661599,90661801,
38410,chr2,230330999,230331201,
38411,chr7,128264399,128264601,
38412,chr5,141430599,141431266,
38413,chr5,141431267,141431933,
38414,chr5,141431934,141432600,
38415,chr12,103802799,103803001,
38416,chr14,21642799,21643200,
38417,chr14,21643201,21643601,
38418,chr6,2874599,2875199,
38419,chr6,2875200,2875799,
38420,chr6,2875800,2876399,
38421,chr6,2876400,2877001,
38422,chr9,131726399,131726601,
38423,chr14,89350999,89351201,
38424,chr11,1757799,1758399,
38425,chr11,1758400,1758999,
38426,chr11,1759000,1759599,
38427,chr11,1759600,1760199,
38428,chr11,1760200,1760799,
38429,chr11,1760800,1761401,
38430,chr17,16417599,16418199,
38431,chr17,16418200,16418799,
38432,chr17,16418800,16419399,
38433,chr17,16419400,16419999,
38434,chr17,16420000,16420601,
38435,chr7,50271199,50271601,
38436,chr2,127535600,127536066,
38437,chr2,127536067,127536532,
38438,chr2,127536533,127537000,
38439,chr12,64623999,64624201,
38440,chr3,46374399,46374601,
38441,chr19,51148799,51149001,
38442,chr7,24595599,24596000,
38443,chr7,24596001,24596401,
38444,chr9,27525999,27526685,
38445,chr9,27526686,27527371,
38446,chr9,27527372,27528057,
38447,chr9,27528058,27528743,
38448,chr9,27528744,27529429,
38449,chr9,27529430,27530115,
38450,chr9,27530116,27530801,
38451,chr3,130109999,130110599,
38452,chr3,130110600,130111199,
38453,chr3,130111200,130111799,
38454,chr3,130111800,130112399,
38455,chr3,130112400,130112999,
38456,chr3,130113000,130113600,
38457,chr12,113403199,113403700,
38458,chr12,113403701,113404201,
38459,chr11,118315399,118315949,
38460,chr11,118315950,118316499,
38461,chr11,118316500,118317049,
38462,chr11,118317050,118317601,
38463,chr1,145821999,145822666,
38464,chr1,145822667,145823333,
38465,chr1,145823334,145824000,
38466,chr1,145824001,145824667,
38467,chr1,145824668,145825334,
38468,chr1,145825335,145826001,
38469,chr14,90330599,90331149,
38470,chr14,90331150,90331699,
38471,chr14,90331700,90332249,
38472,chr14,90332250,90332800,
38473,chr6,166586399,166586801,
38474,chr3,133570599,133571001,
38475,chr8,39951799,39952300,
38476,chr8,39952301,39952801,
38477,chr15,28315600,28316000,
38478,chr22,45222799,45223001,
38479,chr15,40280199,40280401,
38480,chr7,37341199,37341749,
38481,chr7,37341750,37342299,
38482,chr7,37342300,37342849,
38483,chr7,37342850,37343401,
38484,chr16,2151399,2151601,
38485,chr11,44726199,44726759,
38486,chr11,44726760,44727319,
38487,chr11,44727320,44727879,
38488,chr11,44727880,44728439,
38489,chr11,44728440,44729001,
38490,chr20,59015399,59015800,
38491,chr20,59015801,59016201,
38492,chr9,79391200,79391600,
38493,chr19,50727999,50728400,
38494,chr19,50728401,50728801,
38495,chr1,173049199,173049401,
38496,chr16,28973599,28974239,
38497,chr16,28974240,28974879,
38498,chr16,28974880,28975519,
38499,chr16,28975520,28976159,
38500,chr16,28976160,28976801,
38501,chr6,166589199,166589601,
38502,chr21,44156399,44157056,
38503,chr21,44157057,44157713,
38504,chr21,44157714,44158370,
38505,chr21,44158371,44159027,
38506,chr21,44159028,44159684,
38507,chr21,44159685,44160341,
38508,chr21,44160342,44161001,
38509,chr21,33375799,33376201,
38510,chr8,143595599,143596199,
38511,chr8,143596200,143596799,
38512,chr8,143596800,143597399,
38513,chr8,143597400,143597999,
38514,chr8,143598000,143598599,
38515,chr8,143598600,143599199,
38516,chr8,143599200,143599801,
38517,chr1,58895399,58895801,
38518,chr15,75367199,75367799,
38519,chr15,75367800,75368399,
38520,chr15,75368400,75368999,
38521,chr15,75369000,75369599,
38522,chr15,75369600,75370201,
38523,chr1,225444599,225445200,
38524,chr1,225445201,225445801,
38525,chr17,62625599,62626227,
38526,chr17,62626228,62626855,
38527,chr17,62626856,62627483,
38528,chr17,62627484,62628111,
38529,chr17,62628112,62628739,
38530,chr17,62628740,62629367,
38531,chr17,62629368,62630001,
38532,chr1,2576599,2576801,
38533,chr19,12639799,12640200,
38534,chr19,12640201,12640601,
38535,chr1,3452800,3453401,
38536,chr15,40768999,40769599,
38537,chr15,40769600,40770199,
38538,chr15,40770200,40770801,
38539,chr14,104223599,104224266,
38540,chr14,104224267,104224933,
38541,chr14,104224934,104225601,
38542,chr17,4933999,4934601,
38543,chr19,6371999,6372599,
38544,chr19,6372600,6373199,
38545,chr19,6373200,6373799,
38546,chr19,6373800,6374401,
38547,chr3,42071599,42072133,
38548,chr3,42072134,42072667,
38549,chr3,42072668,42073201,
38550,chr19,47350999,47351601,
38551,chr2,64992599,64992801,
38552,chr1,115978599,115978801,
38553,chr5,141483399,141483601,
38554,chr16,83952599,83953249,
38555,chr16,83953250,83953899,
38556,chr16,83953900,83954549,
38557,chr16,83954550,83955201,
38558,chr20,20364399,20364601,
38559,chr16,647599,648239,
38560,chr16,648240,648879,
38561,chr16,648880,649519,
38562,chr16,649520,650159,
38563,chr16,650160,650801,
38564,chr17,40315599,40316001,
38565,chr22,37078999,37079601,
38566,chr20,58306799,58307456,
38567,chr20,58307457,58308113,
38568,chr20,58308114,58308770,
38569,chr20,58308771,58309427,
38570,chr20,58309428,58310084,
38571,chr20,58310085,58310741,
38572,chr20,58310742,58311401,
38573,chr3,140940800,140941433,
38574,chr3,140941434,140942066,
38575,chr3,140942067,140942699,
38576,chr3,140942700,140943332,
38577,chr3,140943333,140943965,
38578,chr3,140943966,140944601,
38579,chr5,55101799,55102400,
38580,chr5,55102401,55103001,
38581,chr6,167227799,167228479,
38582,chr6,167228480,167229159,
38583,chr6,167229160,167229839,
38584,chr6,167229840,167230519,
38585,chr6,167230520,167231201,
38586,chr11,6472599,6473239,
38587,chr11,6473240,6473879,
38588,chr11,6473880,6474519,
38589,chr11,6474520,6475159,
38590,chr11,6475160,6475801,
38591,chr4,99562199,99562759,
38592,chr4,99562760,99563319,
38593,chr4,99563320,99563879,
38594,chr4,99563880,99564439,
38595,chr4,99564440,99565001,
38596,chr10,123889800,123890450,
38597,chr10,123890451,123891100,
38598,chr10,123891101,123891750,
38599,chr10,123891751,123892400,
38600,chr17,4938599,4939232,
38601,chr17,4939233,4939865,
38602,chr17,4939866,4940498,
38603,chr17,4940499,4941131,
38604,chr17,4941132,4941764,
38605,chr17,4941765,4942401,
38606,chr15,90031399,90031801,
38607,chr20,38031999,38032599,
38608,chr20,38032600,38033199,
38609,chr20,38033200,38033799,
38610,chr20,38033800,38034399,
38611,chr20,38034400,38034999,
38612,chr20,38035000,38035601,
38613,chr3,130345599,130346200,
38614,chr11,64249799,64250399,
38615,chr11,64250400,64250999,
38616,chr11,64251000,64251599,
38617,chr11,64251600,64252199,
38618,chr11,64252200,64252799,
38619,chr11,64252800,64253401,
38620,chr9,78234599,78235199,
38621,chr9,78235200,78235799,
38622,chr9,78235800,78236399,
38623,chr9,78236400,78236999,
38624,chr9,78237000,78237599,
38625,chr9,78237600,78238201,
38626,chr19,41871799,41872001,
38627,chr3,160100599,160101200,
38628,chr11,45930199,45930600,
38629,chr11,45930601,45931001,
38630,chr8,73969399,73969601,
38631,chr17,9162799,9163200,
38632,chr17,9163201,9163601,
38633,chr1,169696799,169697001,
38634,chr1,77811600,77812001,
38635,chr12,39440399,39440999,
38636,chr12,39441000,39441599,
38637,chr12,39441600,39442199,
38638,chr12,39442200,39442799,
38639,chr12,39442800,39443399,
38640,chr12,39443400,39443999,
38641,chr12,39444000,39444600,
38642,chr2,97644599,97645199,
38643,chr2,97645200,97645799,
38644,chr2,97645800,97646399,
38645,chr2,97646400,97646999,
38646,chr2,97647000,97647601,
38647,chr1,28170599,28171001,
38648,chr3,120681399,120681800,
38649,chr3,120681801,120682201,
38650,chr6,33592799,33593300,
38651,chr6,33593301,33593801,
38652,chr19,21396000,21396560,
38653,chr19,21396561,21397120,
38654,chr19,21397121,21397680,
38655,chr19,21397681,21398240,
38656,chr19,21398241,21398801,
38657,chr4,183987199,183987866,
38658,chr4,183987867,183988533,
38659,chr4,183988534,183989201,
38660,chr10,124941799,124942401,
38661,chr16,2039799,2040001,
38662,chr7,1938199,1938839,
38663,chr7,1938840,1939479,
38664,chr7,1939480,1940119,
38665,chr7,1940120,1940759,
38666,chr7,1940760,1941401,
38667,chr19,3559799,3560001,
38668,chr8,26438199,26438401,
38669,chr8,144789999,144790627,
38670,chr8,144790628,144791255,
38671,chr8,144791256,144791883,
38672,chr8,144791884,144792511,
38673,chr8,144792512,144793139,
38674,chr8,144793140,144793767,
38675,chr8,144793768,144794401,
38676,chr19,3270999,3271401,
38677,chr8,94472999,94473201,
38678,chr22,43147599,43148201,
38679,chr9,34522399,34522866,
38680,chr9,34522867,34523333,
38681,chr9,34523334,34523801,
38682,chr12,64671999,64672600,
38683,chr12,64672601,64673201,
38684,chr5,149729599,149730285,
38685,chr5,149730286,149730971,
38686,chr5,149730972,149731657,
38687,chr5,149731658,149732343,
38688,chr5,149732344,149733029,
38689,chr5,149733030,149733715,
38690,chr5,149733716,149734401,
38691,chr13,96983799,96984200,
38692,chr13,96984201,96984601,
38693,chr5,141560599,141560801,
38694,chr22,45319799,45320201,
38695,chr9,129341599,129341801,
38696,chr13,75322599,75322801,
38697,chr6,139290199,139290849,
38698,chr6,139290850,139291499,
38699,chr6,139291500,139292149,
38700,chr6,139292150,139292801,
38701,chr2,68224999,68225201,
38702,chr1,31943399,31943949,
38703,chr1,31943950,31944499,
38704,chr1,31944500,31945049,
38705,chr1,31945050,31945601,
38706,chr9,75084799,75085201,
38707,chr1,64963599,64964266,
38708,chr1,64964267,64964933,
38709,chr1,64964934,64965600,
38710,chr1,64965601,64966267,
38711,chr1,64966268,64966934,
38712,chr1,64966935,64967601,
38713,chr11,33890399,33890866,
38714,chr11,33890867,33891333,
38715,chr11,33891334,33891801,
38716,chr2,101304199,101304801,
38717,chr2,28904199,28904401,
38718,chr10,48511999,48512201,
38719,chrX,47231999,47232632,
38720,chrX,47232633,47233265,
38721,chrX,47233266,47233898,
38722,chrX,47233899,47234531,
38723,chrX,47234532,47235164,
38724,chrX,47235165,47235801,
38725,chr3,50674199,50674799,
38726,chr3,50674800,50675399,
38727,chr3,50675400,50675999,
38728,chr3,50676000,50676599,
38729,chr3,50676600,50677201,
38730,chr10,6150399,6150999,
38731,chr10,6151000,6151599,
38732,chr10,6151600,6152201,
38733,chr15,78506599,78507149,
38734,chr15,78507150,78507699,
38735,chr15,78507700,78508249,
38736,chr15,78508250,78508800,
38737,chr7,129614399,129614601,
38738,chr4,15962999,15963201,
38739,chr19,39995799,39996399,
38740,chr19,39996400,39996999,
38741,chr19,39997000,39997599,
38742,chr19,39997600,39998201,
38743,chr7,2477999,2478201,
38744,chr2,96504600,96505001,
38745,chr6,99392999,99393666,
38746,chr6,99393667,99394333,
38747,chr6,99394334,99395000,
38748,chr1,43932399,43932601,
38749,chr20,32672799,32673400,
38750,chr20,32673401,32674001,
38751,chr9,136106799,136107200,
38752,chr9,136107201,136107601,
38753,chr2,218670799,218671349,
38754,chr2,218671350,218671899,
38755,chr2,218671900,218672449,
38756,chr2,218672450,218673001,
38757,chr11,44570599,44571001,
38758,chr8,98042799,98043427,
38759,chr8,98043428,98044055,
38760,chr8,98044056,98044683,
38761,chr8,98044684,98045311,
38762,chr8,98045312,98045939,
38763,chr8,98045940,98046567,
38764,chr8,98046568,98047201,
38765,chr10,22604799,22605333,
38766,chr10,22605334,22605867,
38767,chr10,22605868,22606401,
38768,chr15,80549199,80549401,
38769,chr17,28317399,28318056,
38770,chr17,28318057,28318713,
38771,chr17,28318714,28319370,
38772,chr17,28319371,28320027,
38773,chr17,28320028,28320684,
38774,chr17,28320685,28321341,
38775,chr17,28321342,28322001,
38776,chr9,35833199,35833801,
38777,chr4,44016400,44016900,
38778,chr4,44016901,44017400,
38779,chr13,48320199,48320799,
38780,chr13,48320800,48321399,
38781,chr13,48321400,48322000,
38782,chr18,2845799,2846432,
38783,chr18,2846433,2847065,
38784,chr18,2847066,2847698,
38785,chr18,2847699,2848331,
38786,chr18,2848332,2848964,
38787,chr18,2848965,2849601,
38788,chr4,914799,915266,
38789,chr4,915267,915733,
38790,chr4,915734,916201,
38791,chr2,207663199,207663601,
38792,chr6,159120199,159120601,
38793,chr7,73219799,73220439,
38794,chr7,73220440,73221079,
38795,chr7,73221080,73221719,
38796,chr7,73221720,73222359,
38797,chr7,73222360,73223001,
38798,chr5,140106399,140107056,
38799,chr5,140107057,140107713,
38800,chr5,140107714,140108370,
38801,chr5,140108371,140109027,
38802,chr5,140109028,140109684,
38803,chr5,140109685,140110341,
38804,chr5,140110342,140111001,
38805,chr11,126439199,126439666,
38806,chr11,126439667,126440133,
38807,chr11,126440134,126440601,
38808,chr9,20658000,20658667,
38809,chr9,20658668,20659334,
38810,chr9,20659335,20660001,
38811,chr13,100587599,100588199,
38812,chr13,100588200,100588799,
38813,chr13,100588800,100589401,
38814,chr2,5725399,5725999,
38815,chr2,5726000,5726599,
38816,chr2,5726600,5727201,
38817,chr2,65553000,65553401,
38818,chr11,76770199,76770800,
38819,chr11,76770801,76771401,
38820,chr12,49824399,49824601,
38821,chr16,2472599,2473201,
38822,chrX,123183200,123183833,
38823,chrX,123183834,123184466,
38824,chrX,123184467,123185099,
38825,chrX,123185100,123185732,
38826,chrX,123185733,123186365,
38827,chrX,123186366,123187000,
38828,chr19,588399,589001,
38829,chr11,119028399,119028999,
38830,chr11,119029000,119029599,
38831,chr11,119029600,119030199,
38832,chr11,119030200,119030799,
38833,chr11,119030800,119031399,
38834,chr11,119031400,119032000,
38835,chr8,22057199,22057401,
38836,chr16,1941399,1941959,
38837,chr16,1941960,1942519,
38838,chr16,1942520,1943079,
38839,chr16,1943080,1943639,
38840,chr16,1943640,1944201,
38841,chr1,205629799,205630399,
38842,chr1,205630400,205630999,
38843,chr1,205631000,205631599,
38844,chr1,205631600,205632199,
38845,chr1,205632200,205632799,
38846,chr1,205632800,205633401,
38847,chr19,39196599,39197000,
38848,chr19,39197001,39197401,
38849,chr18,35266799,35267333,
38850,chr18,35267334,35267867,
38851,chr18,35267868,35268401,
38852,chr2,87582799,87583201,
38853,chr2,69647399,69647601,
38854,chr16,30560599,30560801,
38855,chr19,47742999,47743666,
38856,chr19,47743667,47744333,
38857,chr19,47744334,47745000,
38858,chr19,47745001,47745667,
38859,chr19,47745668,47746334,
38860,chr19,47746335,47747001,
38861,chr5,180618600,180619200,
38862,chr5,180619201,180619800,
38863,chr7,30476799,30477439,
38864,chr7,30477440,30478079,
38865,chr7,30478080,30478719,
38866,chr7,30478720,30479359,
38867,chr7,30479360,30480001,
38868,chr11,62330399,62330801,
38869,chr10,80143799,80144300,
38870,chr10,80144301,80144801,
38871,chr5,32310999,32311632,
38872,chr5,32311633,32312265,
38873,chr5,32312266,32312898,
38874,chr5,32312899,32313531,
38875,chr5,32313532,32314164,
38876,chr5,32314165,32314801,
38877,chr12,25648599,25648801,
38878,chr7,121076799,121077399,
38879,chr7,121077400,121077999,
38880,chr7,121078000,121078599,
38881,chr7,121078600,121079201,
38882,chr14,63724999,63725632,
38883,chr14,63725633,63726265,
38884,chr14,63726266,63726898,
38885,chr14,63726899,63727531,
38886,chr14,63727532,63728164,
38887,chr14,63728165,63728801,
38888,chr18,5892999,5893627,
38889,chr18,5893628,5894255,
38890,chr18,5894256,5894883,
38891,chr18,5894884,5895511,
38892,chr18,5895512,5896139,
38893,chr18,5896140,5896767,
38894,chr18,5896768,5897401,
38895,chrX,49000599,49001159,
38896,chrX,49001160,49001719,
38897,chrX,49001720,49002279,
38898,chrX,49002280,49002839,
38899,chrX,49002840,49003401,
38900,chr15,79989599,79990201,
38901,chr10,124729199,124729601,
38902,chr2,201450199,201450839,
38903,chr2,201450840,201451479,
38904,chr2,201451480,201452119,
38905,chr2,201452120,201452759,
38906,chr2,201452760,201453401,
38907,chr5,16930999,16931400,
38908,chr5,16931401,16931801,
38909,chr2,202638399,202638601,
38910,chr1,145279999,145280639,
38911,chr1,145280640,145281279,
38912,chr1,145281280,145281919,
38913,chr1,145281920,145282559,
38914,chr1,145282560,145283201,
38915,chr8,22977399,22978001,
38916,chr17,78185999,78186559,
38917,chr17,78186560,78187119,
38918,chr17,78187120,78187679,
38919,chr17,78187680,78188239,
38920,chr17,78188240,78188801,
38921,chr21,42922400,42922801,
38922,chr14,85516599,85517001,
38923,chr5,135578199,135578800,
38924,chr5,135578801,135579401,
38925,chr11,104897600,104898200,
38926,chr11,104898201,104898801,
38927,chr3,12966199,12966749,
38928,chr3,12966750,12967299,
38929,chr3,12967300,12967849,
38930,chr3,12967850,12968401,
38931,chr1,53892999,53893601,
38932,chr2,233867200,233867800,
38933,chr2,233867801,233868400,
38934,chr2,233868401,233869000,
38935,chr19,48479799,48480333,
38936,chr19,48480334,48480867,
38937,chr19,48480868,48481401,
38938,chr12,116878399,116878999,
38939,chr12,116879000,116879599,
38940,chr12,116879600,116880199,
38941,chr12,116880200,116880799,
38942,chr12,116880800,116881399,
38943,chr12,116881400,116882001,
38944,chr15,55495199,55495401,
38945,chr17,47200199,47200801,
38946,chr3,136895199,136895401,
38947,chr16,19112799,19113399,
38948,chr16,19113400,19113999,
38949,chr16,19114000,19114599,
38950,chr16,19114600,19115199,
38951,chr16,19115200,19115799,
38952,chr16,19115800,19116399,
