id,region,start,end,strand
43333,chr1,224045634,224046022,
43334,chr2,15010459,15010608,
43335,chr13,82922562,82922859,
43336,chr20,52590065,52590553,
43337,chr1,230919187,230919562,
43338,chr12,125142541,125143016,
43339,chr12,15861472,15861807,
43340,chr6,28910919,28911317,
43341,chr1,7180895,7181144,
43342,chr7,90242883,90243130,
43343,chr18,47504458,47504775,
43344,chr1,114524997,114525314,
43345,chr7,77333343,77333558,
43346,chr13,41267179,41267431,
43347,chr1,118861293,118861664,
43348,chr9,69050490,69050626,
43349,chr16,9450909,9451483,
43350,chr1,65344082,65344554,
43351,chr2,89763104,89763540,
43352,chr13,58864850,58865093,
43353,chr18,47127907,47128321,
43354,chr13,67554312,67554626,
43355,chr16,7321620,7322144,
43356,chr17,3563738,3563957,
43357,chr16,9663795,9663985,
43358,chr3,189502293,189502534,
43359,chr15,21111869,21112115,
43360,chr18,40739059,40739393,
43361,chr5,16153202,16153480,
43362,chr1,240508980,240509413,
43363,chr1,2665206,2665600,
43364,chr3,156276166,156276564,
43365,chr19,54393603,54393767,
43366,chr8,92269775,92269997,
43367,chr11,120561986,120562123,
43368,chr1,215181574,215181878,
43369,chr10,81920322,81920603,
43370,chr1,103461325,103461597,
43371,chr17,80349149,80349577,
43372,chrX,27815227,27815516,
43373,chr3,143400732,143400971,
43374,chr3,77362995,77363371,
43375,chr14,77993045,77993397,
43376,chr19,58118165,58118677,
43377,chr4,125132288,125132662,
43378,chr2,164114946,164115305,
43379,chr5,41072024,41072364,
43380,chr6,61810042,61810415,
43381,chr11,86770278,86770508,
43382,chr21,16713909,16714053,
43383,chr1,102588498,102588995,
43384,chr17,52606181,52606452,
43385,chr6,60345207,60345324,
43386,chr17,48704675,48704974,
43387,chr12,119057239,119057602,
43388,chr11,19499208,19499757,
43389,chr12,120416696,120417250,
43390,chr7,73109851,73110064,
43391,chr22,42665584,42665778,
43392,chr3,27913024,27913234,
43393,chr2,88937757,88938029,
43394,chr5,66174397,66174684,
43395,chr7,93367194,93367694,
43396,chrX,58194233,58194664,
43397,chr9,83820061,83820443,
43398,chr20,48251805,48252159,
43399,chr2,32806759,32807324,
43400,chr14,76690766,76691076,
43401,chr13,51494244,51494518,
43402,chr7,85596832,85597298,
43403,chr13,111484271,111484604,
43404,chr10,14919009,14919284,
43405,chr18,56711978,56712382,
43406,chr20,31868016,31868299,
43407,chr12,69158182,69158434,
43408,chr8,61580234,61580559,
43409,chr3,6128712,6128873,
43410,chr11,41430221,41430728,
43411,chr1,83567906,83568205,
43412,chr8,16456883,16457282,
43413,chr6,93794166,93794483,
43414,chr15,46443175,46443588,
43415,chr13,113874954,113875339,
43416,chr7,28658536,28658873,
43417,chr8,56582480,56582867,
43418,chr6,47581676,47581935,
43419,chr2,1081749,1082030,
43420,chr7,41503488,41503796,
43421,chr21,27526419,27526748,
43422,chr1,18703347,18703751,
43423,chr3,57095401,57095778,
43424,chr3,142035602,142036056,
43425,chr20,48335304,48335597,
43426,chr2,23235289,23235725,
43427,chr17,39823747,39823931,
43428,chr20,54227875,54228056,
43429,chr20,10247487,10247799,
43430,chr2,172613683,172613986,
43431,chr21,27984932,27985304,
43432,chr9,130319356,130319512,
43433,chr5,107680212,107680477,
43434,chr22,20278735,20279047,
43435,chr1,180301497,180301728,
43436,chr3,183984315,183984743,
43437,chr15,75857919,75858125,
43438,chr15,89513251,89513668,
43439,chr12,129515022,129515133,
43440,chr12,5281305,5281768,
43441,chr8,67474880,67475204,
43442,chr1,160907932,160908375,
43443,chr2,182187977,182188362,
43444,chr19,46503951,46504423,
43445,chr4,46508152,46508603,
43446,chr1,41093902,41094131,
43447,chr4,21593220,21593656,
43448,chr17,79189405,79189631,
43449,chr8,126172361,126172726,
43450,chr3,195693040,195693317,
43451,chr4,184306966,184307327,
43452,chr5,69125724,69125885,
43453,chr2,184780442,184780686,
43454,chr15,77265897,77266083,
43455,chr5,128276546,128276927,
43456,chr12,43348228,43348615,
43457,chr4,157089798,157090041,
43458,chr1,215119714,215120262,
43459,chr10,107362816,107363078,
43460,chrX,11059929,11060238,
43461,chr3,62367700,62368037,
43462,chr5,142180008,142180368,
43463,chr3,160260528,160260710,
43464,chr8,21835679,21835974,
43465,chr1,236714425,236714740,
43466,chr5,18338538,18338722,
43467,chr3,144394034,144394461,
43468,chr2,18296958,18297058,
43469,chr3,62447524,62447790,
43470,chr18,34352887,34353175,
43471,chr5,124316109,124316362,
43472,chr19,47653988,47654320,
43473,chr2,101671697,101671917,
43474,chr16,84891439,84891825,
43475,chr16,62079319,62079671,
43476,chr3,51353181,51353389,
43477,chr8,31102024,31102554,
43478,chr11,134258630,134258892,
43479,chr8,122025296,122025613,
43480,chr6,23164508,23164645,
43481,chr15,85743696,85744139,
43482,chr8,102764109,102764400,
43483,chr6,84687514,84687917,
43484,chr9,32030562,32030791,
43485,chr9,4131983,4132300,
43486,chr18,70931965,70932203,
43487,chr4,18250626,18250841,
43488,chr2,232261814,232262064,
43489,chr22,36276115,36276387,
43490,chr2,161586622,161586974,
43491,chr7,150001160,150001520,
43492,chr3,116757479,116757717,
43493,chr2,81752784,81752958,
43494,chr10,73379401,73379607,
43495,chr15,43056727,43057013,
43496,chr12,107233646,107233974,
43497,chr7,136049991,136050407,
43498,chr14,24802299,24802542,
43499,chr1,10007259,10007696,
43500,chr6,128039627,128039923,
43501,chr16,55255880,55256104,
43502,chr15,78652263,78652641,
43503,chr1,119220927,119221296,
43504,chr3,198089751,198090040,
43505,chr11,94447131,94447666,
43506,chr19,41276329,41276631,
43507,chr5,94540939,94541136,
43508,chr1,37189207,37189481,
43509,chr15,90705222,90705791,
43510,chr1,225952498,225952796,
43511,chr15,29276406,29276758,
43512,chr5,78751925,78752201,
43513,chr11,68182118,68182435,
43514,chr1,106517222,106517574,
43515,chr5,33978473,33978775,
43516,chr3,91348273,91348623,
43517,chr12,47433930,47434261,
43518,chr1,103333184,103333507,
43519,chr10,45156797,45157019,
43520,chr3,57512092,57512578,
43521,chr5,52423369,52423676,
43522,chr5,97682503,97682733,
43523,chr7,102390006,102390209,
43524,chr3,43043258,43043675,
43525,chr7,48360595,48360875,
43526,chr3,110487871,110488071,
43527,chr17,69725085,69725534,
43528,chr11,85539072,85539450,
43529,chr8,57063980,57064559,
43530,chr2,241598089,241598384,
43531,chr19,23377402,23377597,
43532,chr3,70992174,70992487,
43533,chr5,135213903,135214291,
43534,chr10,109218192,109218582,
43535,chr2,238852463,238852880,
43536,chr12,130052006,130052283,
43537,chr8,134045558,134045816,
43538,chr10,90175318,90175773,
43539,chr6,78427314,78427745,
43540,chr13,45788336,45788737,
43541,chrX,39396396,39396982,
43542,chr1,183373746,183374267,
43543,chr20,36010833,36011408,
43544,chr2,98647009,98647357,
43545,chr17,49266249,49266693,
43546,chr7,89887524,89887878,
43547,chr11,121979560,121979819,
43548,chr9,87943773,87943967,
43549,chr18,79321620,79321904,
43550,chr10,49661258,49661776,
43551,chr7,120876943,120877277,
43552,chr1,196214876,196215194,
43553,chr7,20316684,20317129,
43554,chr1,155147317,155147454,
43555,chr21,46386882,46387275,
43556,chr15,98295111,98295526,
43557,chr2,87812318,87812724,
43558,chr15,36173039,36173278,
43559,chr1,53321908,53322401,
43560,chr4,176298709,176298890,
43561,chr15,60062773,60063175,
43562,chr4,134740366,134740604,
43563,chr18,1234569,1234737,
43564,chr1,193775003,193775174,
43565,chr18,38047952,38048094,
43566,chr17,54465798,54466031,
43567,chr12,128507457,128507889,
43568,chr9,86685655,86685935,
43569,chr9,83728993,83729249,
43570,chr2,67938067,67938465,
43571,chr8,2677206,2677550,
43572,chr12,102463114,102463522,
43573,chr12,3967776,3968317,
43574,chr6,124475849,124476226,
43575,chr18,65004188,65004325,
43576,chrX,106966532,106967011,
43577,chr1,198896588,198896987,
43578,chr13,107680164,107680417,
43579,chr1,223485905,223486315,
43580,chr3,98655722,98656000,
43581,chr3,53318604,53318999,
43582,chr4,15874767,15874921,
43583,chr1,21246887,21247152,
43584,chr2,201100434,201100633,
43585,chr14,92016336,92016562,
43586,chr7,103728008,103728529,
43587,chr17,49102761,49103046,
43588,chr7,96655919,96656445,
43589,chr12,77073156,77073459,
43590,chr21,37136383,37136713,
43591,chr10,64444644,64444978,
43592,chr12,13032237,13032512,
43593,chr12,111108168,111108435,
43594,chr4,117512412,117512820,
43595,chr11,19301421,19301650,
43596,chr2,240753522,240753780,
43597,chr11,38082762,38082981,
43598,chr7,22398721,22398972,
43599,chrX,106316007,106316574,
43600,chr12,121936640,121937055,
43601,chrX,39796417,39796884,
43602,chr17,77768501,77768690,
43603,chr5,107268260,107268603,
43604,chr6,3616926,3617175,
43605,chr15,73249600,73249866,
43606,chr2,106735743,106736016,
43607,chr16,69309340,69309681,
43608,chr11,112352953,112353282,
43609,chr4,108683471,108683903,
43610,chr4,14117952,14118196,
43611,chr18,13107131,13107324,
43612,chr1,7842467,7842988,
43613,chr4,81211914,81212380,
43614,chr15,35218421,35218634,
43615,chr9,102867369,102867913,
43616,chr5,58897966,58898401,
43617,chr7,127067069,127067285,
43618,chr3,182886522,182886864,
43619,chr18,11842536,11842924,
43620,chr5,152104279,152104585,
43621,chr4,183941884,183942246,
43622,chr1,42720855,42721290,
43623,chr3,127501177,127501391,
43624,chr11,25211921,25212210,
43625,chr7,133286487,133286788,
43626,chr4,125529126,125529440,
43627,chr1,177334352,177334637,
43628,chr1,125069212,125069658,
43629,chr9,29572193,29572733,
43630,chr1,54141410,54141685,
43631,chr14,30864912,30865269,
43632,chr10,109479409,109479773,
43633,chr1,104765120,104765348,
43634,chr3,30170716,30171095,
43635,chr6,52662114,52662352,
43636,chr4,4299671,4299927,
43637,chr6,165055209,165055693,
43638,chr10,61096998,61097369,
43639,chr7,40621326,40621720,
43640,chr8,76522391,76522564,
43641,chr14,32197954,32198392,
43642,chr3,128468331,128468692,
43643,chr14,100207761,100207897,
43644,chr1,32048397,32048935,
43645,chr6,103945806,103946029,
43646,chr10,101075793,101076110,
43647,chr18,66689129,66689429,
43648,chrX,88692600,88692830,
43649,chr6,67393378,67393848,
43650,chr10,24528934,24529348,
43651,chr4,179841217,179841528,
43652,chr6,132317116,132317274,
43653,chr9,6488251,6488421,
43654,chr18,59640766,59640995,
43655,chr5,63963921,63964315,
43656,chr19,49108684,49108920,
43657,chr14,55151008,55151253,
43658,chr19,11593383,11593715,
43659,chr11,9172358,9172824,
43660,chr3,119523592,119523812,
43661,chr3,78281324,78281817,
43662,chr10,115992489,115992849,
43663,chr12,58393193,58393479,
43664,chrX,130746993,130747253,
43665,chr3,159232996,159233341,
43666,chr2,233228406,233228807,
43667,chr16,87163774,87163937,
43668,chr11,9144723,9145247,
43669,chr6,143074638,143075007,
43670,chr5,136435972,136436290,
43671,chr20,21265920,21266396,
43672,chr7,78900773,78901265,
43673,chr18,72849738,72850010,
43674,chr22,34017270,34017604,
43675,chr5,34876347,34876496,
43676,chr20,19460398,19460837,
43677,chr3,183935957,183936335,
43678,chr2,95967445,95967586,
43679,chr12,63353557,63353949,
43680,chr2,70855774,70856031,
43681,chr7,22515072,22515308,
43682,chr1,93955795,93956247,
43683,chr3,139230428,139230775,
43684,chr7,53713724,53713875,
43685,chr4,3724546,3725000,
43686,chr17,5055559,5055903,
43687,chr11,31529821,31530043,
43688,chr13,67549332,67549835,
43689,chr9,78954338,78954713,
43690,chr13,31240943,31241275,
43691,chr20,35405844,35405984,
43692,chr6,49453293,49453476,
43693,chr9,97721348,97721814,
43694,chr1,170241176,170241588,
43695,chr7,147771431,147771709,
43696,chrX,132134481,132134815,
43697,chr5,41346691,41346976,
43698,chr4,157696835,157697073,
43699,chr4,107104519,107104810,
43700,chr8,87013070,87013511,
43701,chr4,134208571,134208727,
43702,chr13,36837873,36838172,
43703,chr12,124692965,124693425,
43704,chr5,181355404,181355652,
43705,chr3,46916593,46916871,
43706,chr11,3114219,3114514,
43707,chr22,43698034,43698291,
43708,chr6,12785312,12785665,
43709,chr2,10752287,10752652,
43710,chr9,89845508,89845777,
43711,chr22,49084319,49084640,
43712,chr4,86635340,86635894,
43713,chr16,7898237,7898369,
43714,chr6,91886274,91886435,
43715,chr2,169461240,169461434,
43716,chr2,149456211,149456347,
43717,chr5,20195854,20196246,
43718,chr20,14717224,14717508,
43719,chr1,248184006,248184286,
43720,chr3,33995692,33995865,
43721,chr12,77267614,77267980,
43722,chr20,58639043,58639531,
43723,chr6,80988839,80989320,
43724,chrX,23557190,23557391,
43725,chr11,60713475,60713886,
43726,chr15,24790134,24790420,
43727,chr2,133993098,133993501,
43728,chr1,13394397,13394638,
43729,chr9,23754558,23754990,
43730,chr11,60803393,60803551,
43731,chr5,32571221,32571485,
43732,chr15,34603094,34603528,
43733,chr18,3577305,3577557,
43734,chr1,223052972,223053285,
43735,chr4,114226997,114227237,
43736,chr1,175913801,175914010,
43737,chr11,58898163,58898500,
43738,chr2,71583818,71584280,
43739,chr11,84969089,84969575,
43740,chr4,68987099,68987258,
43741,chr8,120298799,120299211,
43742,chr5,13046015,13046155,
43743,chr4,66596740,66596955,
43744,chr13,61177929,61178154,
43745,chr18,78097910,78098274,
43746,chr2,133062128,133062592,
43747,chr4,95578638,95578985,
43748,chr1,109404933,109405148,
43749,chr4,81753347,81753636,
43750,chr13,26285952,26286183,
43751,chr20,3330029,3330465,
43752,chr5,58248227,58248596,
43753,chr5,157698680,157699141,
43754,chr8,65416780,65417031,
43755,chr4,152822386,152822729,
43756,chr6,73170586,73170751,
43757,chr1,67384033,67384337,
43758,chr2,182977488,182977761,
43759,chr2,187155576,187155738,
43760,chr15,38195214,38195716,
43761,chr10,103596314,103596603,
43762,chr6,14601467,14601785,
43763,chr5,79886489,79886744,
43764,chr9,10049107,10049336,
43765,chr3,156036642,156036971,
43766,chr18,36149888,36150299,
43767,chr13,85340242,85340456,
43768,chr3,129422043,129422284,
43769,chr13,41751250,41751607,
43770,chr3,104190620,104191189,
43771,chr6,121631801,121632181,
43772,chr15,21135247,21135456,
43773,chr1,118481080,118481403,
43774,chr7,62403825,62404291,
43775,chr11,99160426,99160785,
43776,chr8,47903486,47903686,
43777,chr8,73899669,73899939,
43778,chr13,81150978,81151229,
43779,chr12,68866636,68866910,
43780,chr3,123499397,123499731,
43781,chr19,36091037,36091285,
43782,chr6,166305871,166306178,
43783,chr20,16917722,16917922,
43784,chr4,73764480,73764946,
43785,chr13,66553454,66553740,
43786,chr22,18493403,18493880,
43787,chr2,132272571,132272870,
43788,chr20,61806503,61806778,
43789,chr10,32061441,32061798,
43790,chr8,57894423,57894575,
43791,chr4,64777333,64777637,
43792,chr6,15025428,15025779,
43793,chr1,67704350,67704778,
43794,chr5,126831300,126831466,
43795,chr14,42004309,42004694,
43796,chr10,21934363,21934684,
43797,chr14,21518822,21519056,
43798,chr16,18136262,18136623,
43799,chr18,40695566,40695805,
43800,chr7,112942927,112943498,
43801,chr11,6515388,6515667,
43802,chr2,212922864,212923092,
43803,chr7,124667082,124667523,
43804,chr3,44128875,44129050,
43805,chr7,27240279,27240726,
43806,chr15,94102936,94103231,
43807,chrX,70843188,70843407,
43808,chr14,26606788,26607065,
43809,chr1,42706251,42706566,
43810,chr4,28388505,28388853,
43811,chr14,92684811,92685146,
43812,chrX,78532452,78532735,
43813,chr13,47252797,47252994,
43814,chr2,224411024,224411302,
43815,chr2,177717064,177717429,
43816,chr2,82344653,82344942,
43817,chr3,25249179,25249408,
43818,chr9,83106302,83106516,
43819,chr4,172055112,172055381,
43820,chr1,152880420,152880751,
43821,chr7,148595309,148595581,
43822,chr15,34900710,34901225,
43823,chr3,95217649,95218195,
43824,chr15,61115209,61115638,
43825,chr22,31332018,31332565,
43826,chr12,16361018,16361419,
43827,chr6,7887119,7887370,
43828,chr6,43897554,43897938,
43829,chr9,13047882,13048165,
43830,chr2,120451427,120451765,
43831,chr12,90630084,90630398,
43832,chr9,127102231,127102582,
43833,chr12,67957284,67957765,
43834,chr21,39956423,39956940,
43835,chr12,44272642,44272861,
43836,chr14,29043431,29043633,
43837,chr3,14549621,14549839,
43838,chr5,125176917,125177254,
43839,chr8,31689105,31689391,
43840,chr10,111856820,111856989,
43841,chr6,70008288,70008437,
43842,chr7,90292494,90292808,
43843,chr22,36100991,36101218,
43844,chr2,2142437,2142675,
43845,chr6,87979728,87980204,
43846,chr3,125104598,125105003,
43847,chr7,30125213,30125561,
43848,chr3,189957303,189957524,
43849,chr7,7992462,7992886,
43850,chr4,137523934,137524198,
43851,chr18,70657440,70657681,
43852,chr5,14301237,14301659,
43853,chr1,226599690,226599962,
43854,chr12,76342493,76342691,
43855,chr4,127056516,127056920,
43856,chr15,22818375,22818541,
43857,chr14,92892974,92893125,
43858,chr3,159029380,159029636,
43859,chr6,37602390,37602698,
43860,chr11,36004672,36004834,
43861,chr12,46805925,46806154,
43862,chr12,54818097,54818414,
43863,chr5,43190780,43191092,
43864,chr2,109114166,109114332,
43865,chr9,136774671,136775026,
43866,chr10,50033382,50033889,
43867,chr3,165071406,165071655,
43868,chr10,5679643,5679994,
43869,chr13,105802837,105803042,
43870,chr22,31382361,31382513,
43871,chr2,113382486,113382862,
43872,chr12,73180742,73181203,
43873,chr8,77252140,77252494,
43874,chr5,31827972,31828179,
43875,chr1,227275926,227276110,
43876,chr4,111515158,111515373,
43877,chr12,119840243,119840524,
43878,chr1,111338960,111339078,
43879,chr11,133007121,133007312,
43880,chr14,62592880,62593309,
43881,chr22,33357881,33358243,
43882,chr5,123732398,123732516,
43883,chr8,3093113,3093479,
43884,chrX,68602610,68602836,
43885,chr6,42740620,42741142,
43886,chr16,18546838,18547142,
43887,chrX,138929681,138930206,
43888,chr6,55388215,55388581,
43889,chr10,110341914,110342089,
43890,chr3,168977019,168977359,
43891,chr4,126748776,126749107,
43892,chr4,166458763,166459107,
43893,chr11,43802445,43802895,
43894,chr7,141326684,141326855,
43895,chr2,241656028,241656574,
43896,chr16,27969655,27969953,
43897,chr17,3854676,3855241,
43898,chr8,107869860,107870236,
43899,chr20,60936024,60936311,
43900,chr2,138730626,138731003,
43901,chr12,122614939,122615173,
43902,chr18,58558500,58558756,
43903,chr8,32421250,32421789,
43904,chr7,3497843,3498168,
43905,chr11,82321329,82321546,
43906,chr6,68280172,68280512,
43907,chr5,177715506,177715793,
43908,chr2,228328110,228328351,
43909,chr16,27127187,27127777,
43910,chr8,129800268,129800734,
43911,chr13,91119710,91119938,
43912,chr11,57163694,57163952,
43913,chr9,29793989,29794330,
43914,chr16,70953864,70954220,
43915,chr14,103501974,103502229,
43916,chr13,51105035,51105419,
43917,chr3,144624668,144625131,
43918,chr7,149509862,149510015,
43919,chrX,138690207,138690390,
43920,chr8,18184885,18185102,
43921,chrX,47463856,47464148,
43922,chr8,92255360,92255676,
43923,chr11,20670906,20671284,
43924,chr11,83465172,83465398,
43925,chr9,16778471,16778637,
43926,chr4,132865388,132865848,
43927,chr8,7890765,7891186,
43928,chr16,82379429,82379973,
43929,chr5,178829452,178829850,
43930,chr5,176166485,176166723,
43931,chr7,52595508,52595783,
43932,chr8,49750774,49751186,
43933,chr17,71055155,71055509,
43934,chr5,72216811,72217089,
43935,chr9,93610343,93610484,
43936,chr14,103168612,103169055,
43937,chr4,99366419,99366892,
43938,chr3,110758177,110758726,
43939,chr2,28917688,28918130,
43940,chr1,12497375,12497627,
43941,chr2,171670741,171671017,
43942,chr17,51392059,51392333,
43943,chr4,61044465,61044911,
43944,chr8,29623786,29624368,
43945,chr6,47454786,47454947,
43946,chr12,26755383,26755797,
43947,chr2,108889902,108890204,
43948,chr2,189485109,189485515,
43949,chr7,17437584,17438116,
43950,chr21,41379914,41380257,
43951,chr20,54171512,54171723,
43952,chr20,33306844,33307165,
43953,chr5,123441381,123441780,
43954,chr12,130423856,130424192,
43955,chr1,203254788,203255218,
43956,chr1,205001289,205001681,
43957,chr18,9296119,9296696,
43958,chr2,156175907,156176422,
43959,chr15,53808158,53808373,
43960,chr6,161327484,161327762,
43961,chr14,94885828,94886090,
43962,chr1,108065448,108065845,
43963,chr12,28166713,28167022,
43964,chr14,58787592,58787994,
43965,chr11,79430223,79430676,
43966,chr7,125465550,125465929,
43967,chr4,76316150,76316349,
43968,chr22,48444169,48444619,
43969,chr12,70885951,70886345,
43970,chr15,56586371,56586529,
43971,chr11,105824780,105824968,
43972,chr3,115040691,115041090,
43973,chr1,56382982,56383295,
43974,chr16,2995572,2996050,
43975,chr17,70687517,70687772,
43976,chr4,108461427,108461670,
43977,chr18,21662708,21662993,
43978,chr1,18134273,18134616,
43979,chr17,45537720,45538200,
43980,chr12,57637379,57637658,
43981,chr4,83664912,83665145,
43982,chr13,42734982,42735245,
43983,chr3,62003862,62004086,
43984,chrX,110645566,110645716,
43985,chr20,19003466,19003650,
43986,chr3,99219018,99219147,
43987,chrX,89405111,89405582,
43988,chr9,91334238,91334560,
43989,chr22,21682370,21682736,
43990,chr1,184686526,184686902,
43991,chr8,64987309,64987530,
43992,chr1,115423833,115424145,
43993,chr2,18106942,18107141,
43994,chr9,63853134,63853597,
43995,chr15,27819417,27819688,
43996,chr21,39748151,39748348,
43997,chr8,142812074,142812297,
43998,chr2,175627317,175627879,
43999,chr20,16216612,16217163,
44000,chr13,20446903,20447263,
44001,chrX,148327465,148327736,
44002,chr12,10318247,10318628,
44003,chr1,174858336,174858661,
44004,chr12,103706049,103706219,
44005,chr16,82009061,82009216,
44006,chr14,34161352,34161632,
44007,chr2,72401493,72401689,
44008,chr14,25467525,25467739,
44009,chr12,28158346,28158765,
44010,chr4,144169291,144169599,
44011,chr4,106351004,106351430,
44012,chr3,174086215,174086335,
44013,chr7,54859084,54859337,
44014,chr12,103205975,103206243,
44015,chrX,29172809,29173364,
44016,chr6,73757518,73757774,
44017,chr2,120678229,120678649,
44018,chr20,5095990,5096430,
44019,chr16,87123598,87124103,
44020,chr4,181323119,181323319,
44021,chr13,100425296,100425665,
44022,chr11,65090643,65090933,
44023,chr12,130936550,130936887,
44024,chr10,26934165,26934624,
44025,chr10,56570450,56570620,
44026,chr21,34498698,34498970,
44027,chr5,3199755,3200097,
44028,chr7,57208777,57209230,
44029,chr6,138145429,138145810,
44030,chr13,61609059,61609270,
44031,chr17,67324518,67324754,
44032,chr6,128071217,128071562,
44033,chr16,12663928,12664373,
44034,chr9,133290738,133291136,
44035,chr2,154402212,154402509,
44036,chr14,66228284,66228586,
44037,chr16,29193499,29193949,
44038,chr4,124116502,124116728,
44039,chr2,116296466,116296864,
44040,chr11,3213911,3214180,
44041,chrX,52503125,52503338,
44042,chr2,15154280,15154672,
44043,chr5,45507094,45507661,
44044,chr12,70379810,70380059,
44045,chr5,152501426,152501566,
44046,chr9,133694741,133694923,
44047,chr2,164105955,164106306,
44048,chr2,148557897,148558387,
44049,chr8,16605758,16606016,
44050,chr16,27767794,27768109,
44051,chr9,135327753,135327987,
44052,chr16,30270252,30270599,
44053,chr1,88079037,88079398,
44054,chr1,54699912,54700466,
44055,chr16,3986350,3986546,
44056,chr11,105773574,105773698,
44057,chr3,96835303,96835509,
44058,chr2,238841531,238841982,
44059,chr4,31748402,31748694,
44060,chr2,105999200,105999557,
44061,chr5,130222703,130222954,
44062,chr8,89309788,89310209,
44063,chr4,173032744,173032945,
44064,chr5,160284502,160284844,
44065,chr7,25215767,25215947,
44066,chr6,128899722,128899986,
44067,chr6,100099391,100099839,
44068,chr8,144223663,144224214,
44069,chr12,6150897,6151099,
44070,chr22,38689474,38689756,
44071,chr5,174378086,174378349,
44072,chrX,95367379,95367647,
44073,chr6,130239007,130239187,
44074,chr5,67925775,67926060,
44075,chr18,11245795,11246334,
44076,chr12,70111502,70111649,
44077,chr7,60929291,60929604,
44078,chr16,5647186,5647448,
44079,chr2,184945239,184945723,
44080,chr21,31819720,31819998,
44081,chr13,36706661,36707142,
44082,chr6,118844856,118845245,
44083,chr18,37093315,37093577,
44084,chr5,38832875,38833139,
44085,chr16,78987617,78988164,
44086,chr5,133145479,133145865,
44087,chr5,122439203,122439457,
44088,chr6,22972662,22973123,
44089,chr2,114580797,114581071,
44090,chr3,159510980,159511155,
44091,chr13,34767846,34768051,
44092,chr7,68537416,68537961,
44093,chr5,35029300,35029744,
44094,chrX,35429872,35430131,
44095,chr7,31188300,31188489,
44096,chr7,108477679,108478088,
44097,chr20,598415,598811,
44098,chr1,216778764,216779298,
44099,chr5,93594974,93595309,
44100,chr10,66331809,66332084,
44101,chr18,40011325,40011591,
44102,chrX,136254169,136254511,
44103,chr11,7220645,7220895,
44104,chrX,82080989,82081308,
44105,chr12,48901361,48901587,
44106,chr2,105506844,105507225,
44107,chr5,120545030,120545316,
44108,chrX,30607115,30607583,
44109,chr1,211155107,211155490,
44110,chr7,100649820,100650305,
44111,chr6,168908179,168908477,
44112,chr5,169494593,169494877,
44113,chr1,48182435,48182793,
44114,chr14,57574971,57575227,
44115,chr7,99426438,99426721,
44116,chr8,71483604,71483759,
44117,chr3,187705175,187705570,
44118,chr8,121755238,121755610,
44119,chr6,1255626,1256060,
44120,chr5,7022466,7022854,
44121,chrX,121562453,121562959,
44122,chr2,178498321,178498464,
44123,chr13,46045317,46045662,
44124,chr5,117071697,117071949,
44125,chr5,109249169,109249564,
44126,chr14,104120165,104120694,
44127,chr10,131418629,131419199,
44128,chr7,9036176,9036423,
44129,chr3,86109420,86109766,
44130,chr16,10040624,10040970,
44131,chr10,36943703,36943983,
44132,chr1,222872404,222872570,
44133,chr12,16515698,16516069,
44134,chr17,15808003,15808540,
44135,chr6,126632363,126632582,
44136,chr9,99420443,99420814,
44137,chr1,106480642,106481030,
44138,chr3,142056961,142057369,
44139,chr17,34556498,34556771,
44140,chr19,33501792,33501944,
44141,chr6,101281330,101281608,
44142,chr3,111727891,111728097,
44143,chr1,157824163,157824387,
44144,chr5,87139836,87140195,
44145,chr6,60477857,60478073,
44146,chr1,187476770,187476976,
44147,chr2,108165793,108166071,
44148,chr13,63858379,63858586,
44149,chr13,74689606,74689868,
44150,chr21,21673985,21674247,
44151,chr1,56094153,56094620,
44152,chr17,76173451,76173707,
44153,chr16,12988023,12988533,
44154,chr3,154962779,154963239,
44155,chr12,31431764,31432137,
44156,chr20,52965726,52966203,
44157,chr1,93196667,93196945,
44158,chr14,82724339,82724681,
44159,chr18,59076035,59076497,
44160,chr3,104708524,104708733,
44161,chr3,156742388,156742891,
44162,chr7,36095236,36095397,
44163,chrX,140818041,140818248,
44164,chr14,50906678,50907063,
44165,chr13,24486043,24486558,
44166,chr7,55901155,55901305,
44167,chr10,112821204,112821467,
44168,chr12,58009361,58009819,
44169,chr11,19706975,19707317,
44170,chr6,24513655,24514004,
44171,chr9,97129752,97130229,
44172,chr8,132193874,132194259,
44173,chr4,90516579,90516756,
44174,chr15,27565751,27566126,
44175,chr4,113074116,113074504,
44176,chr8,41223331,41223704,
44177,chrX,53859952,53860220,
44178,chr5,133694468,133694929,
44179,chr7,91435409,91435740,
44180,chr17,78458630,78459108,
44181,chr13,27156135,27156338,
44182,chr6,17845610,17846008,
44183,chr2,111738013,111738568,
44184,chr12,18487051,18487157,
44185,chr5,176151360,176151769,
44186,chr9,123571310,123571665,
44187,chr14,34920400,34920670,
44188,chr3,81126643,81126823,
44189,chr3,25860683,25860825,
44190,chr7,99456286,99456705,
44191,chr12,1891660,1891960,
44192,chr7,109763723,109763934,
44193,chr10,20400359,20400564,
44194,chr11,116042210,116042651,
44195,chr10,12773266,12773577,
44196,chr5,153328306,153328566,
44197,chr1,119147857,119148097,
44198,chr22,43860523,43860655,
44199,chr10,26078473,26078687,
44200,chr13,89713586,89713859,
44201,chr7,137904843,137905086,
44202,chr15,76642753,76643221,
44203,chr6,74871695,74872260,
44204,chr3,19523416,19523644,
44205,chr18,51077190,51077585,
44206,chr5,13465427,13465773,
